image,caption
496110746_a93ca191ae.jpg,"A young child, wearing a purple outfit, is upside down on a swing, hanging by their arms while swinging."
496129405_b9feeda1ab.jpg,The three dogs play together on the green grass outside.
496380034_d22aeeedb3.jpg,"Two medium-sized black and white dogs are playing with a green ball in the grass, while a black and tan dog also joins in, and all are trying to grab the ball."
496555371_3e1ee0d97d.jpg,"A black dog is being chased by two brown dogs as they run across a sandy beach, with a group of three dogs—including one black and white dog and two brown and white dogs—moving across a rocky, sandy landscape."
496606439_9333831e73.jpg,"A woman in a red shirt is smiling and waving to the camera while standing behind a woman with black hair, who is staring as another woman in pink poses near kitchen items, with two women together smiling in front of boxes of tea and cups at a restaurant."
496971341_22782195f0.jpg,"Two black dogs are playing and fighting over a blue and green ball, which they are also gnawing at."
497122685_a51b29dc46.jpg,"A young girl in a colorful bathing suit is being ejected from a water slide, screaming as she falls into the pool."
497579819_f91b26f7d3.jpg,"A small black and brown terrier is tied to a leash in an open grassy field filled with green grass and daisies, standing with its head slightly turned toward the background while facing away from the camera."
497791037_93499238d8.jpg,"A young boy wearing a white shirt leaps off a swing on the swing set when it is high enough, coming out of the swing in midair."
498404951_527adba7b8.jpg,"A blonde puppy with a red collar is standing in the water, while a furry dog with a collar is sitting in a pond, and a tan dog swims around in the water; a white dog with long hair wades through a pond surrounded by green grass, and a white dog is also at the edge of the water."
498444334_a680d318a1.jpg,"A group of young men are clowning around on the steps, posing awkwardly while holding cans and enjoying beverages, with one boy setting his drink down."
498492764_fe276e505a.jpg,"A man, dressed in a gray suit, locks his bicycle to a metal pole, with the action being performed by an elderly man who is preparing to interact with the bike's lock while staring away from it."
498748832_941faaaf40.jpg,"A young Asian woman in a white outfit is standing in a crowded subway, holding a black handbag with a pain and spiked knuckle graphic, while in a cramped position on the train."
498794783_cc2ac62b47.jpg,"Two little girls wearing bright, colorful dresses are blowing bubbles with bubble wands outdoors at a park, with one girl in a dress blowing bubbles while another girl stands behind her."
498957941_f0eda42787.jpg,"A little boy in a blue shirt is running very fast, captured in a blurry, distorted image."
50030244_02cd4de372.jpg,"A group of cats, including three—two white with calico accents and one gray tabby—are lazily laying in a field of dry, brown grass."
500308355_f0c19067c0.jpg,"A woman wearing shorts is playing in the yard with her two dogs, holding a tan dog while a white dog jumps up in front of her."
500446858_125702b296.jpg,"A small white dog is running through the dirt on the outside of a patch of grass where two people and another small black dog are playing, with a white fluffy dog running in the dirt on gravel away from two people and a black and brown dog, all set outdoors with the white dog visible in the foreground and two people in the background."
500678178_26ce0f4417.jpg,"A young child is playing hide and seek in the hay, lying with only the head and left arm visible, covered in straw."
501320769_31eea7b7ea.jpg,"A young black girl wearing a white bathrobe is wrapped in a towel, standing in a bathroom doorway, having emerged from the bathroom, with her arms tied together as she crosses the threshold."
501520507_c86f805ab8.jpg,"At an outdoor fair, a woman is looking at jewelry at a booth, while people examine the merchandise in a tent at a crafts fair, with several others inspecting the displayed items, and a man wearing a red shirt, white shorts, red shoes, white socks, and long braided hair is present in the shop under the tent."
501650847_b0beba926c.jpg,"A man is holding out a deflated soccer ball to a brown dog with a red collar, while a large gray dog is being handed a white soccer ball, and the owner attempts to give the deflated ball to his dog, who is starring at the soccer ball."
501684722_0f20c4e704.jpg,"Three well-dressed young girls are embracing each other happily, with one kissing another on the cheek while the third leans back, and a second girl in brown is also present, as two of them are dressed in white."
501699433_f8df386cf9.jpg,"A man and a child are holding their breath underwater in a swimming pool, while two boys are also swimming underwater, and in the background, a woman and a girl are swimming."
502115726_927dd684d3.jpg,"A boy in a striped shirt is straddling the sides of a playground bridge, balanced between the wooden railings, with the image showing him on top of the railings as he straddles a bridge on a play set outside."
502671104_b2114246c7.jpg,"A young blond girl with a missing front tooth, wearing a red swimsuit, emerges from the water in a pool."
502783522_3656f27014.jpg,"A black dog is running through the wooded area, rounding the curve as it comes out of the woods."
502884177_25939ac000.jpg,"An elderly woman in a red vest walks down the street with her male companion, standing in a crowd alongside other people outside."
503090187_8758ab5680.jpg,"A man with a digital camera prepares for a shot, looking at the screen as he gets ready to take a picture."
503717911_fc43cb3cf9.jpg,"A white dog leaps up to grab a pink Frisbee while a yellow dog catches a red Frisbee in midair, with both dogs catching Frisbees in their mouths."
503794526_603a7954d3.jpg,"A young boy in a white t-shirt is swinging high on a tree swing, smiling as he reaches the top of the swing with trees in the background."
504385521_6e668691a3.jpg,"A big tan dog is standing by a river, shaking water off its fur, while a blond dog is splashing water everywhere by shaking itself dry next to a lake, and a white dog is also shaking itself dry, with a brown dog and a tan dog involved in the action of shaking off water, all in an image that includes a creek, a lake, a river, and a variety of dog colors."
504765160_b4b083b293.jpg,"A blonde woman in a blue shirt with hoop earrings gazes into the distance while paying attention to what she is watching, as another woman takes photos."
504904434_889f426c6e.jpg,"A young boy runs along a paved path, holding a small football, while passing a house."
505062117_a70b4e10ab.jpg,A black dog is swimming in the water with a tennis ball in its mouth.
505929313_7668f021ab.jpg,"A black dog is running through the water with a pink ball in its mouth, standing in shallow water while holding a pink toy, and also holding a red rubber ball in the surf."
505944126_f9a6ab8944.jpg,"In some brush-land, there are two dogs playing outside—one is a tan dog with a stick and the other is a mostly black dog—while a light brown dog and a black and brown dog are standing in dry brush, looking in the same direction, and a yellow and black dog is also present, along with a brown dog and a black dog foraging in the brush."
505955292_026f1489f2.jpg,"A young boy, wearing a purple shirt and blue jeans, is getting onto the back of a brown horse by holding onto its hair, while riding it bareback."
506343925_b30a235de6.jpg,"A large brown dog with white and black markings, possibly striped, runs through the desert sand dunes, passing by small green foliage, while a wild wolf also runs across the sandy plains."
506367606_7cca2bba9b.jpg,"An oriental florist is arranging flowers at a green counter, where a woman dressed in black is standing, surrounded by barrels of flowers, buckets of flowers, and cardboard boxes, with a girl sitting between the bucket of flowers and the cardboard boxes, while a person is looking to the right, standing between plants in buckets and a banana box."
506412121_67ecc7ec05.jpg,"A man is fishing in the ocean, standing in front of a large wave, holding up a stick as he looks out over the water with an object in his hand near some white waves."
506478284_7cf8bdbe36.jpg,"A young couple dressed in formal wear poses together outside a church after their wedding, with an older man and woman in the background, while a woman in a green dress walks by."
506738508_327efdf9c3.jpg,"Two men in white suits and sunglasses pose at a party, holding a drink, raising their arms, and smiling while punching their hands into the air."
506808265_fe84ada926.jpg,"A red-haired lady acts like a DJ while standing by a mixing table, with a middle-aged woman pretending to be a DJ beside her, as younger people point and another female flips off the camera, and an older woman stands by turn tables with someone behind her holding up their hands."
506882688_b37d549593.jpg,"A boy is standing next to a large fountain, with an office building in the background, while kids are playing in the sprinklers, getting soaked with water, and people are enjoying the city's water fountains, standing in the spray on a sunny day under a cloudy blue sky."
507758961_e63ca126cc.jpg,"A little girl with a bow in her hair, wearing blue swim goggles on her head, lies in the grass, making a goofy face while doing a half push-up."
508261758_78fb8ae067.jpg,"Three teenage girls pile on top of each other on the concrete, rolling around and laughing hysterically as they play wrestling on the ground."
508432819_3d055f395d.jpg,"A white jeep, an off-road vehicle, and a monster truck are all depicted in the image, with the jeep driving over a rocky hill, the off-road vehicle climbing over a dirt hill, and the monster truck riding through a dirt field, all set in a wooded area with dirt terrain."
508929192_670910fdd2.jpg,"Children are playing badminton in the garden, with three young boys holding rackets in the air on a lawn, and two of them are holding badminton rackets to the sky in a backyard where there is a fence in the background."
508958120_afe274f726.jpg,"A bald man and a woman in a black jacket are sitting on a large rock, looking at the horizon, while the couple pauses atop a rocky overlook, with one person sitting on the rock and the other standing nearby, and both individuals are looking at each other."
509123893_07b8ea82a9.jpg,"Two little girls are sitting on the edge of a street, eating corn on the cob without shoes."
509200598_171a1ab6c8.jpg,"Two black dogs are playing together on the grass, with one looking down at the other as they frolic and interact in the lawn."
509241560_00e5b20562.jpg,"A group of children, including four Middle Eastern children—three girls and one boy—are playing near a statue, climbing around a shrine, and interacting with a colorful structure, a tent-like structure, and a grotto with a pink interior."
509778093_21236bb64d.jpg,"A small brown dog, possibly a collie, paws at a white ball while playing on a field of green grass."
510197538_0a11b94460.jpg,"A little blonde girl with curly hair is running in the garden area, wearing a yellow dress and holding a bucket, while laughing and jumping up."
510510783_b2cf5d57bb.jpg,"A little girl with brown hair, jeans, and a white polka dot shirt is hanging upside down from a tree swing in her backyard."
510531976_90bbee22a2.jpg,"A boy in a white tracksuit is break dancing on the ground in front of a colorful wall, with a city break dancer starting to spin, a man balancing on his forearms while a child watches in front of the same colorful background, as children watch a man doing dance moves, and the break dancer is wearing a white shirt and grey pants."
510791586_3913ade6a7.jpg,"A young girl is splashing around in ankle-high, sun-lit water at a lake, while a child runs through the shallows, and others watch in the background as she plays with a lit, joyful expression."
511282305_dbab4bf4be.jpg,"Two girls with ponytails enjoy a ride at an amusement park, where they are forced to be smashed together."
511749704_3037806cb1.jpg,"A young boy in a red shirt and grey shorts skateboards on a sidewalk at a skate park, performing a trick while riding his skateboard through the park."
511844627_0ec78e01e9.jpg,"A man skis down a steep snowy hill, speeding through the snow while descending the mountainside, wearing a silver helmet and a red backpack."
512026551_ba63ddbd31.jpg,"A brown dog is pulling itself out of the water onto some rocks with a tennis ball in its mouth, having fetched it from a pool of water."
512031915_0dd03dcdf9.jpg,"A black dog is standing by the wall next to an orange on a carpeted floor, where a black puppy is also present, playing with the orange."
512045825_1be2083922.jpg,A white dog with black spots leaps over a white fence in the park.
512101751_05a6d93e19.jpg,A white dog with a muzzle is running on the grass in front of trees through an uncut field with a fence nearby.
512163695_51a108761d.jpg,"A man in grey pants and a blue shirt, carrying a backpack with bags of groceries, walks down a paved sidewalk between two rows of houses, passing a series of buildings in a neighborhood."
512306469_1392697d32.jpg,"A young boy with blue and black face paint, wearing a paper crown and a paper printed hat, and a blue jacket, is sucking his thumb."
512550372_438849ce19.jpg,"A man wearing an orange cap, white shirt, brown cargo pants, and hiking boots stands on the top of a rock near a wooded area, with some green trees in the background."
512634877_d7ad8c8329.jpg,A brown pitbull dog wearing a red harness is chasing a red ball in a grassy area.
512991147_dc48e6839c.jpg,"A boy walks across shallow, reflective water in a park area, with the ocean in the background, while a man walks through a large puddle of water, and people sit and walk outside near the water, with trees reflected by a thin layer of water on the cement."
513116697_ad0f4dc800.jpg,"A lone skier performs a high flip while jumping over a gap on the side of a snowy mountain, showcasing a dynamic motion against the snowy landscape."
513269597_c38308feaf.jpg,"A furry black dog is walking by green trees in a backyard, carrying a basket in its mouth."
514036362_5f2b9b7314.jpg,A smiling woman in a black shirt stands in front of a silver pickup truck.
514073775_56796be990.jpg,"A group of children are playing with bubbles outdoors, with several of them outside a yellow building trying to catch large bubbles and reaching for a bubble in the air."
514222285_aa0c8d05b7.jpg,"A young girl in a grey snowsuit is skiing on a snowy mountain, wearing full ski gear and standing on the snow, with skis on a ski hill."
514222303_cb98584536.jpg,"A young girl in a hat, wearing a yellow sun hat, striped shirt, and red shorts, balances on a rope ladder while walking on a rope bridge, hanging from ropes in the woods."
514431934_9cf78f05a9.jpg,"An ambulance, which is red, drives down the street as two people in Seattle stand before it, with one of them wearing a bandanna and a girl present."
514905846_b54d13946a.jpg,"A young boy wearing a white dress shirt, black slacks, a tie, and sneakers is jumping down from steps near yellow flowers, with nice pants, a belt, and a tie, while wearing dress clothes and a shirt and tie, and is also described as a child in a shirt and tie who jumps off a staircase."
514990193_2d2422af2c.jpg,"A woman, who is wearing jeans and has light brown hair, lies down on an old striped couch that is sitting on the grass in a residential neighborhood's yard."
515335111_c4afd5b903.jpg,"A man is paddling a canoe on green water, holding a wooden paddle, accompanied by his dog, which is also in the boat."
515702827_be3c6ce857.jpg,"A child in a pink hat is on a pink surfboard, while a girl in pink and a man in black paddle through the water, with the man also swimming beside the girl on the pink surfboard, and two children splashing through the water, one of whom is wearing a pink swim cap."
515755283_8f890b3207.jpg,"A police officer poses with two army officers beside his motorcycle, while three police officers are also present next to a police motorcycle, and two men in red berets pose with a motorcycle cop."
515797344_4ae75cb9b1.jpg,Three men are walking on a city street in front of a yellow bus and two FedEx trucks.
516214924_c2a4364cb3.jpg,"The brown dog has an orange ball in its mouth, which it is chewing on, while playing with the ball."
516394876_8b9b8021bc.jpg,"A man wearing a homemade storm trooper helmet and a large space helmet is shopping for candy, standing in front of a colorful display of candy."
516648762_0cff84ea97.jpg,"A young girl in a school uniform, wearing glasses, looks shocked as she makes a face while examining a bug on her right pointer finger."
516725192_c9cdd63878.jpg,"On a gray day, a man is standing on the beach holding a fishing pole in one hand and a tackle box in the other, wearing a yellow cap, with the ocean behind him."
516761840_842dabc908.jpg,"Two young girls wearing skirts are smiling and playing in a garden, with people and flowers behind them, while four adults are looking at the flower garden, and the girls are running towards the camera."
516998046_1175674fcd.jpg,"A black dog splashes through the water as it runs across the shallow ocean beside the beach, with a brown and tan dog also running through the water alongside it."
517094985_4b9e926936.jpg,"A woman is walking a dog while holding the hand of a child who is riding a unicycle, and the child is wearing a red helmet."
517102724_a0f3069156.jpg,"A large black dog is standing in front of a waterfall, playing around near the water, prancing through the river, and walking in the water."
518144037_9a1754b2a6.jpg,"A young boy with a long, purple, spiky Mohawk is playing the violin."
518251319_40e031e818.jpg,"A bearded homeless man is standing by a shopping cart, holding up a cardboard sign that reads humorously, seeking money."
518610439_b64ab21c02.jpg,"A woman wearing jeans does a handstand on the beach, where a blond girl and a child are also seen doing handstands at the edge of the shore near the ocean."
518789868_8895ef8792.jpg,"A young boy in a black shirt is inside a structure with wooden ceiling beams, playing in a dark theater near the stage, standing near a large curved archway, and is seen in an empty hall with two others in the background, while a young man wearing a black shirt looks down."
519059913_4906fe4050.jpg,"A young brown-haired boy wearing red and blue swim trunks is flipped backwards over a swimming pool and jumps upside-down into it, performing a back flip and falling headfirst into the water."
519061891_320061864e.jpg,"A young boy wearing a blue shirt splashes water around in a green and yellow wading pool, which is also referred to as a kiddie pool or a small baby pool, while playing in it outside."
519167484_ee03e2a91e.jpg,"A little blond-haired girl in a pink dress with blue striped hula-hoop is playing with it, swinging it around her neck while her neck is partially exposed."
519228867_2fd25e38d4.jpg,"A small girl is sitting in a metal tub filled with water, laughing and smiling while wearing a swimsuit, soaking in the tub."
519754987_51861fea85.jpg,"A skinny young woman in a green t-shirt rides a bicycle down a busy street, passing a grey car and a group of people on a sidewalk, with a crowd of people in the background."
520491467_54cbc0a866.jpg,"Two young children, a boy and a girl, are jumping on a trampoline in front of a yellow building, with both of them in the air above it."
521186251_e97d1f50f8.jpg,"Four children, including three girls and one boy, are riding on a raft in the water, with the raft being pulled by a road, while several girls are also on a raft floating in rough waters, and another group of four kids are seen riding a boat in the water."
521658170_a837af87e9.jpg,"A man in a grassy field, wearing a blue shirt, is waving a stick while surrounded by three brown dogs who are jumping up at him, trying to get the stick, as they watch and jump in anticipation."
522063319_33827f1627.jpg,"Two young boys are kneeling down in the bushes wearing pirate costumes, with pirate hats on their heads."
522486784_978021d537.jpg,"Two dogs, one brown and one mostly black, are face to face on a dirt path, playing or fighting, with the black dog and the brown dog close together outside."
522652105_a89f1cf260.jpg,"A young girl with a white shirt and pink shorts is playing in a ball pit filled with colorful, plastic multicolored balls."
522700240_d9af45e60d.jpg,"A dog is sleeping on top of the bed, fully covered by a blue sheet from nose to knees, with a blue blanket also over its eyes."
523249012_a0a25f487e.jpg,"A man in a white shirt sits on a rock near a body of water, holding a fishing pole, with an empty camping chair nearby."
523327429_af093fc7cf.jpg,"A man in a grey shirt and backpack, holding up a red sign, is offering to trade a good poem for a Giants ticket, as a desperate Giant fan tries a creative approach to garner tickets."
523692399_d2e261a302.jpg,"A shirtless skateboarder wearing a grey helmet is performing tricks on a skateboard in an arena, while a man in a black helmet is also on a black skateboard, and a view from the top shows a skateboarder at the top of a ramp."
523985664_c866af4850.jpg,A girl wearing a blue bikini and a swimsuit top holds a cardboard sign around her neck that says free hugs.
523991446_65dbc5a4a5.jpg,"A large, zaftig woman in a red halter top and jeans dances outdoors, flipping her hair and slinging it around as she moves to guitar music, with a guitarist behind her and a band in the background."
524031846_28b11bc0e5.jpg,"A boy in swimming trunks splashes in a swimming pool while jumping to catch something, with his arms outstretched as he reaches up while in the water."
524036004_6747cf909b.jpg,A boy in red and blue flowered trunks jumps into the pool while holding a green ball.
524105255_b346f288be.jpg,"A blonde woman in a blue jacket is posing for a picture at Kerry Park in Seattle, overlooking the Space Needle and the city skyline."
524282699_71e678a6bd.jpg,"A black dog and a golden dog are approaching each other on a pebbly beach, with a tan dog also running towards them, as all three dogs are playing on a rocky beach while running on the sand."
524310507_51220580de.jpg,"A man, dressed in a blue shirt and working for a company called Wilbert, is seated in a red truck, staring out the driver-side window, while the truck driver, who is also the man, pauses for a photo opportunity in his purple truck."
524360969_472a7152f0.jpg,"A woman in a hi-viz jacket is smiling at a person carrying a stop sign in front of a crane, while two construction workers holding signs interact on a street in front of a large truck, with one worker standing in the road holding a stop sign and another worker nearby, as two flaggers chat on the construction site."
524698457_77ba13840a.jpg,"A brown, long-haired dog is racing on an obstacle course, jumping over hurdles, leaping over a bar, and clearing a yellow and white fence made of horizontal poles."
525538142_7348f0bce7.jpg,"Two young boys, one wearing orange and the other wearing teal, wrestle together in the sand at a park."
525863257_053333e612.jpg,"A man with a tan hat and jacket is fly fishing in a large river, standing on the edge of the water and holding a fishing pole, with his line cast out into the green waters."
525887861_4cc7a1beca.jpg,"A little blonde girl is standing on a pink skateboard, wearing a black jacket."
525968880_82623392d1.jpg,"A big tan dog with a brown collar is drinking water from a spigot, while a white dog and a white puppy are also seen drinking from a pipe, a tap attached to a white wall, and a fountain, respectively."
526661994_21838fc72c.jpg,A dog is running through the grass.
526955751_f519d62b58.jpg,"A child is riding an orange bodyboard in the ocean, with an older man in the background, while other people are swimming and floating in the water, and an adult is also present, looking on from the water."
527272653_8a5bd818e5.jpg,Three boys are holding onto a flotation device in the water.
527288854_f26127b770.jpg,"A woman in a yellow hardhat, wearing a yellow helmet, works hard to maintain a fingerhold as she strains to climb up a steep rock face."
527946505_a51ade1578.jpg,A black dog is preparing to jump off a dock into the water to fetch a small ball.
527968666_1fcddf81ab.jpg,"A black dog on a blue leash is walking out of the water, emerging from the stream with its fur wet and appearing to come out of the water."
528498076_43f0ef36b5.jpg,"A little boy wearing white sports shorts is jumping on a bed, which is covered with soft material."
528500099_7be78a0ca5.jpg,"A smiling woman, dressed in a blue uniform and wearing sunglasses, stands under a clear blue sky, looking down at the ground, with sparse clouds in the sky."
529101401_ab1f6b1206.jpg,"A young boy, wearing swimming trunks, jumps off a wooden dock into a lake, his leg thrust out as he leaps into the water."
529198549_5cd9fedf3f.jpg,"A group of four women, wearing orange vests, raft down the river in a blue inflatable boat with yellow paddles, while also being described as a group of girls in a small blue and red boat with yellow oars, and four people in life jackets floating on a raft."
53043785_c468d6f931.jpg,"A man is standing on top of a submerged elephant in the water, with a splash nearby."
530454257_66d58b49ee.jpg,A young boy wearing a camouflage jacket looks at a display of yellow rubber ducks in a market.
530661899_94655d7d0e.jpg,"A couple walks on a dirt road atop a hill, backlit by the light sky as the sun sets, casting a shadow towards the camera."
530888330_a18343e38d.jpg,"A shadowy male figure is seen in silhouette, standing in front of a mountain landscape, overlooking a large valley and gazing at the distant hills."
530950375_eea665583f.jpg,"A man dressed in a black vest, black hat, and sunglasses, wearing leather clothing, sits on a fancy, unusual bicycle on a city sidewalk, while another man in a punkish outfit rides a bicycle down the sidewalk."
531055369_936fd76a63.jpg,"A large woman carrying bags is standing outside a shop, while a woman in a purple outfit walks past holding a white bag, and an older man and woman are standing off to the side, with three people and a baby carriage also visible in front of the store."
531152619_6db02a7ed9.jpg,"A brown furry dog is biting the cheek of a short-haired brown dog, while another brown hairy dog nibbles the ear of the same dog, which is baring its teeth, and all of them are fighting each other in the snow."
531197115_2be4d5034b.jpg,"A dark-haired man in white walks by a shuttered building with an advertising banner over the door, which displays a beauty parlor sign affixed to a dilapidated structure, while a billboard advertising a vacation is visible on a run-down street."
531261613_f1a045cd75.jpg,"A group of horseback riders travel down a wooded path, with several people riding horses on the trail through the woods."
532036676_e88b13e0a1.jpg,"A little boy in a white shirt and jeans stands in the doorway of a black camper van, holding a piece of paper."
532131603_c82d454c8a.jpg,"A black and white dog sprints through a red parachute tunnel on the grassy field, emerging from a red tunnel obstacle, while a border collie runs out of a red play tunnel, and a dog is seen peeking out of a folding red tunnel on the grass."
532396029_ce125bda3f.jpg,"A little blonde girl, naked, is playing and splashing in a mud puddle, finding joy in the big, sloppy area of mud."
532457586_bddfc5251d.jpg,"A shirtless man is talking to a woman in jeans and a bikini top who is sitting on a bench, while a brown and white dog is next to the man, and a woman with a hat is sitting on a skateboard placed on top of the bench, engaging in conversation with the shirtless man."
532914728_c5d8d56b0b.jpg,"A small boy in a blue striped shirt is sliding down a large, light and dark blue slide, holding his arm out to balance himself, while wearing a teal and blue water slide."
532999240_1409d073be.jpg,A brown and white dog is chasing a soccer ball as he jumps and runs towards it in the dirt.
533483374_86c5d4c13e.jpg,"The brown and white dog is standing on the beach in the sand near the ocean, with a tennis ball beside it."
533602654_9edc74385d.jpg,"Two children lie on their stomachs beneath a metal sculpture, which appears to be a fish, as they play and make faces from below, with the sculpture seemingly about to swallow them."
533713001_2d36e93509.jpg,"A group of people are sitting around a table on an outdoor patio, which is decorated with lots of potted plants, under a blue sunshade, while some of them are also sitting in chairs in a circle having a conversation, and others are under a marine-life-themed umbrella."
533713007_bf9f3e25b4.jpg,"A young boy is drinking from a plastic glass while sitting at a backyard picnic table, which is set with bowls of food."
533979933_a95b03323b.jpg,"A little boy is walking through the ocean water on a beach, holding an oar or a paddle in his hand, moving from the surf out onto the sand."
534056823_0752303702.jpg,"A woman in a black shirt poses for pictures in front of a large statue with a big nose, which is a carving of a troll, while a man and another woman photograph her."
534200447_b0f3ff02be.jpg,"The woman in yellow and the woman in brown are throwing a football back and forth in their backyard, playing catch on a lawn."
534313000_4ad39c7ee0.jpg,"A large brown dog is jumping into a pond in a grassy and tree-lined yard, with the water appearing as a body of water, and the scene also includes a big black and white dog jumping in the same body of water."
534655560_dc1c335b3f.jpg,"A little girl wearing a pink hat is running near a green wheelbarrow in a backyard, surrounded by garden tools and wood, with a building in the background."
534669139_1a4f8ab9d5.jpg,"A woman wearing a hat with a pin leans over to a man with a tattoo, while a girl with a pierced lip and a cap stands next to a man with a beard and a black cap, and two people sit side by side up against a tree, all wearing baseball caps and black scarves around their necks."
534875358_6ea30d3091.jpg,"A woman wearing a green shirt and blue jeans walks away while carrying a brown plastic bag, and it looks like she went shopping and got something from the AVEDA store."
534886684_a6c9f40fa1.jpg,"A young man in a denim outfit walks his black and tan dog on a leash down the street, crossing the crosswalk."
535123126_c06c1ab9bf.jpg,"A brown dog with a pink collar featuring a heart on it is playing with a bigger brown dog that also has a collar, and both dogs have their mouths open as they engage in a playful yet somewhat aggressive interaction in the grass."
535249787_0fcaa613a0.jpg,"A little boy in a red helmet and a black shirt hits a baseball while swinging a bat on a ball field, with his family watching."
535309053_ec737abde8.jpg,"A group of people are camping in tents near some trees at a campsite that includes picnic tables, with a woman present at the campground."
535399240_0714a6e950.jpg,"A young girl and boy are riding in a red seat on a fairground ride at an amusement park, smiling as they enjoy the fast ride, though they are slightly slipping to one side of the car."
535529555_583d89b7f2.jpg,Two brown and white dogs are fighting over a chewed-up red Frisbee on the lawn.
535830521_aa971319fc.jpg,A woman wearing a blue jacket and black earmuffs is holding up a newspaper with the headline Real Change on the cover.
536495604_b22bbc905a.jpg,A woman in black is standing on an urban sidewalk holding a baby in an orange carrier.
536537638_f5ee42410b.jpg,"A small group of Asian women, wearing red headscarves or red bandanas, are shopping together, all dressed in similar attire, with some wearing black shirts and others wearing red cloths on their heads."
536721406_884ab8fece.jpg,"A small black dog chases a large bull through a muddy, fenced pen, with the dog barking madly at the bull as it runs from the aggressive dog."
536828916_b763b82949.jpg,"A curly red-haired woman with long, curly red hair and green eyes, wearing a large headband, looks off-camera, staring off into the distance as she gazes past the cameraman."
537222436_ab406234ce.jpg,"A black-haired woman in a short white skirt, black boots, and a gray-green jacket carries a red bag and walks down the sidewalk, with her back turned as she walks away."
537225246_dd0e2158a7.jpg,"Two people dressed in animal costumes are walking down a street near a crowd, outside of a building in a square."
537230454_1f09199476.jpg,"A young boy is standing in a grassy field, waving his arms and making the victory sign with both hands, while other people are standing behind him as onlookers in the background."
537359971_6e28f5e66e.jpg,"Two women, wearing skirts and carrying purses, walk across a street in an urban area."
537390477_7dd3407f96.jpg,A black dog and a brown dog are wrestling in front of a fireplace.
537479916_c033897fac.jpg,"A black dog runs down a blue and orange ramp on an obstacle course, past its trainer, as a person and dog participate in an agility course."
537532165_e4b7c0e61a.jpg,"A child, specifically a girl, is hanging upside down on the blue monkey bars at a playground, with an adult present."
537559285_29be110134.jpg,"A brown and white Sheltie is leaping over a rail, while a collie is running through an obstacle course, making a jump over a yellow hurdle on the grass, with the dog in general leaping over a hurdle."
537579448_a7f92cef58.jpg,"A little girl wearing a pink hat is playing with a soccer ball in the grass, bending down to pick it up."
537628742_146f2c24f8.jpg,"A small child is running along the grass in a field near an old stone structure, with a large pillar in the background."
537758332_8beb9cf522.jpg,"Two little girls holding hands slide down a giant inflatable, air-filled slide."
538825260_a4a8784b75.jpg,"A girl, wearing a green shirt, takes a sip from a water fountain."
539493423_9d7d1b77fa.jpg,"A man is holding three burning sticks near a playground, with the sticks on fire, while he is in a park."
539493431_744eb1abaa.jpg,"A man is juggling fire with a black stick near a playground, throwing flames outside while standing in daylight."
539667015_fd0a3bea07.jpg,"A young girl is doing the splits in midair, grabbing her feet while jumping in front of some trees, with the action taking place against a background that includes plants."
539676201_c8f1f04952.jpg,"A man wearing a white helmet is treading water, having safely landed in it after a trek, while a mountain climber also finds water during his journey."
539705321_99406e5820.jpg,"A boy in a red soccer suit is falling down while struggling with a boy in a white shirt who has his eyes on the ball, as two teams of children, one in red and the other in white, are playing soccer and chasing the ball in a competitive game."
539744890_85e63f5854.jpg,"A man in orange shorts supports a young boy as he plays on the monkey bars at the playground, holding him so he can cross the bars."
539750844_02a07ec524.jpg,"A dog with a blue collar, all belly, leaps in the air to catch a large soccer ball that was tossed to it, while bouncing it on its head in a grass field outside."
539751252_2bd88c456b.jpg,"A toddler wearing blue trunks is splashing water in a small blue paddling pool, sticking out his tongue as he plays."
539761097_5c6c70425b.jpg,"A young boy is sitting next to a large beige sleeping dog, which is also described as a big white tan dog, while a little child is petting or sitting with the same dog, and a baby is also present with the sleeping dog."
539801139_7258ee437f.jpg,"A young boy in red jumps into a puddle while a man holds his hands, as the boy plays in the water during the rain."
540338917_57069687be.jpg,"A man in a gray shirt and black shorts, wearing glasses, poses near a snow-covered mountain."
540604040_bec822c144.jpg,"A young Asian girl with a ponytail, dressed in jean shorts and a pink and brown shirt, slides down a black pole on outdoor playground equipment near wooden play structures."
540721368_12ac732c6c.jpg,"A young girl in a yellow flowered sundress blows a whistle, holding it to her mouth with her right hand."
540873795_ae62ae6f60.jpg,"A bearded Middle Eastern man in a white robe, wearing white clothes, is sitting on a wooden bench with his shoes off, against a white wall."
541046380_513e295384.jpg,"Two young girls, one wearing a bright pink shirt and the other in a light pink shirt, are standing outside of Build-a-Bear, where they are observed playing together in front of the store, which has a bear on its sign and window."
541063419_a5f3672d59.jpg,"A man wearing sunglasses is sitting on top of some jagged rocks near mountains, with a snow-covered mountaintop in the background."
541063517_35044c554a.jpg,"A man in a grey shirt wearing a backpack sits on a cliff, overlooking snowy mountains, with another mountain in the background, while enjoying the view from the top of a mountain."
542179694_e170e9e465.jpg,"A firetruck with its ladder extended is parked on the side of the road near a sidewalk where a man is walking, and a jogger with a dog approaches the firetruck, while a man and his dogs are running on the bridge."
542269487_5d77b363eb.jpg,"A man and a woman in blue are jogging on a sidewalk in front of a lake with mountains in the background, while a man stretches on a park bench, and two women jog down the sidewalk alongside two people, one of whom is leaning on a bench near the water."
